Created on 04-08-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-04-01 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-04-01 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-04-01 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-04-01 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-04-01 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-31 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
