Created on 04-08-2018,http://www.CryptoDataDownload.com,,,,,,
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-04-04 10-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 09-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 08-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 07-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 06-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 05-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 04-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 03-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 02-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 01-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 12-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 11-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 10-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 09-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 08-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 07-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 06-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 05-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 04-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 03-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 02-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 01-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-04 12-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 11-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 10-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 09-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 08-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 07-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 06-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 05-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 04-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 03-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 02-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 01-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 12-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 11-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 10-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 09-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 08-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 07-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 06-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 05-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 04-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 03-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 02-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 01-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-03 12-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 11-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 10-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 09-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 08-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 07-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 06-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 05-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 04-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 03-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 02-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 01-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 12-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 11-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 10-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 09-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 08-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 07-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 06-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 05-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 04-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 03-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 02-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 01-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-02 12-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 11-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 10-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 09-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 08-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 07-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 06-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 05-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 04-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 03-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 02-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 01-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 12-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 11-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
